"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","4/199","55/14620",0.0727272727272727,5.34307903152124,3.79063104772858,0.00661062292235354,0.262221375920024,0.252595381138351,"2897/2898/23025/27092",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION","GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION","2/199","10/14620",0.2,14.6934673366834,5.08833861917709,0.00772021902858294,0.291652718857578,0.280946316528883,"4681/100532736",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION","GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION","2/199","10/14620",0.2,14.6934673366834,5.08833861917709,0.00772021902858294,0.291652718857578,0.280946316528883,"4880/85301",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION","GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION","2/199","10/14620",0.2,14.6934673366834,5.08833861917709,0.00772021902858294,0.291652718857578,0.280946316528883,"6451/5317",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","5/199","91/14620",0.0549450549450549,4.0366668507372,3.41340378470149,0.00803403713265963,0.296763399646101,0.285869387186735,"80725/3915/84168/3912/2633",5,"GO_BP","Bica_vs_Control_DHT"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","4/199","59/14620",0.0677966101694915,4.98083638531641,3.59908758856299,0.00845911966962394,0.296763399646101,0.285869387186735,"2181/5583/6769/5317",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","11/199","353/14620",0.0311614730878187,2.28935043489402,2.88057824197972,0.00908598263603986,0.296763399646101,0.285869387186735,"3248/5654/116844/56937/4681/100532736/4856/84913/269/147409/25937",11,"GO_BP","Bica_vs_Control_DHT"
"GOBP_FOAM_CELL_DIFFERENTIATION","GOBP_FOAM_CELL_DIFFERENTIATION","3/199","32/14620",0.09375,6.88756281407035,3.91651999687601,0.00921625070455085,0.296763399646101,0.285869387186735,"5320/9619/5583",3,"GO_BP","Bica_vs_Control_DHT"
"GOBP_REGULATION_OF_CHEMOTAXIS","GOBP_REGULATION_OF_CHEMOTAXIS","7/199","172/14620",0.0406976744186047,2.98994974874372,3.08382801395309,0.00924217362430989,0.296763399646101,0.285869387186735,"27347/6585/57118/4681/100532736/4856/7852",7,"GO_BP","Bica_vs_Control_DHT"
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS","GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS","2/199","11/14620",0.181818181818182,13.3576975788031,4.81627574705197,0.00935178780397376,0.296763399646101,0.285869387186735,"80150/51166",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS","GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS","2/199","11/14620",0.181818181818182,13.3576975788031,4.81627574705197,0.00935178780397376,0.296763399646101,0.285869387186735,"23025/93664",2,"GO_BP","Bica_vs_Control_DHT"
